,target,feature,weight
11616,I-BRAND,+1:word.lower():cereal,0.488512
11617,I-BRAND,+1:postag:Z,0.482882
11618,I-BRAND,postag:JJ,0.471482
11619,I-BRAND,word[-3:]:lim,0.460533
11620,I-BRAND,word[-3:]:ail,0.460184
11621,I-BRAND,word[:3]:Chr,0.453199
11622,I-BRAND,word[:3]:Bab,0.44725
11623,I-BRAND,-1:word.lower():the,0.445005
11624,I-BRAND,+1:word.lower():(garansi,0.444989
11625,I-BRAND,word[:3]:TON,0.438843
11626,I-BRAND,word.lower():tone,0.438423
11627,I-BRAND,word[-3:]:rmy,0.426244
11628,I-BRAND,word[:3]:Can,0.425406
11629,I-BRAND,-1:word.lower():tactical,0.425339
11630,I-BRAND,word[:3]:511,0.425339
11631,I-BRAND,word[-3:]:511,0.425339
11632,I-BRAND,+1:word.lower():emerson,0.425339
11633,I-BRAND,word.lower():511,0.425339
11634,I-BRAND,word[:3]:AND,0.423244
11635,I-BRAND,word.lower():herbal,0.421836
11636,I-BRAND,word.lower():alus,0.421159
11637,I-BRAND,+1:word.lower():15gr,0.419963
11638,I-BRAND,+1:word.lower():lolipop,0.418169
11639,I-BRAND,word.lower():2gb/16gb,0.418169
11640,I-BRAND,word[:3]:2gb,0.418169
11641,I-BRAND,word[-3:]:6gb,0.418169
11642,I-BRAND,word.lower():slim,0.414684
11643,I-BRAND,"+1:word.lower():22,5m",0.41439
11644,I-BRAND,word[:3]:Hos,0.41439
11645,I-BRAND,word.lower():hose,0.41439
11646,I-BRAND,word.lower():3,0.411667
11647,I-BRAND,word[:3]:3,0.411667
11648,I-BRAND,word[-3:]:3,0.411667
11649,I-BRAND,-1:postag:NN,0.4112
11650,I-BRAND,word[:3]:Mar,0.410455
11651,I-BRAND,-1:word.lower():bali,0.40372
11652,I-BRAND,word[-3:]:mom,0.403686
11653,I-BRAND,-1:word.lower():mooi,0.403686
11654,I-BRAND,-1:word.lower():dubai,0.403546
11655,I-BRAND,word[-3:]:AND,0.402933
11656,I-BRAND,-1:postag:FW,0.402621
11657,I-BRAND,+1:word.lower():black,0.402444
11658,I-BRAND,-1:word.lower():rama,0.402428
11659,I-BRAND,+1:word.lower():lampu,0.401033
11660,I-BRAND,+1:word.lower():tone,0.397979
11661,I-BRAND,-1:word.lower():mx,0.397919
11662,I-BRAND,+1:word.lower():collection,0.397547
11663,I-BRAND,word[:3]:Arm,0.395084
11664,I-BRAND,word[-3:]:bal,0.394632
11665,I-BRAND,word[-3:]:ONE,0.39367
11666,I-BRAND,+1:word.lower():premium,0.392141
11667,I-BRAND,-1:word.lower():aspire,0.391708
11668,I-BRAND,+1:word.lower():a315,0.391708
11669,I-BRAND,word.lower():mom,0.390848
11670,I-BRAND,-1:word.lower():3,0.390601
11671,I-BRAND,word[-3:]:9,0.389225
11672,I-BRAND,word[:3]:9,0.389225
11673,I-BRAND,word.lower():9,0.389225
11674,I-BRAND,word[:3]:Sta,0.389025
11675,I-BRAND,-1:word.lower():ram,0.384939
11676,I-BRAND,+1:word.lower():xplore,0.38479
11677,I-BRAND,word.lower():jogger,0.38479
11678,I-BRAND,+1:word.lower():(w/out,0.384361
11679,I-BRAND,word[-3:]:CAT,0.384361
11680,I-BRAND,word[:3]:CAT,0.384361
11681,I-BRAND,-1:word.lower():mirrorles,0.383845
11682,I-BRAND,+1:word.lower():ef-m,0.383845
11683,I-BRAND,word[:3]:Inv,0.37926
11684,I-BRAND,word.lower():invert,0.37926
11685,I-BRAND,-1:word.lower():pacific,0.37926
11686,I-BRAND,-1:word.lower():ti,0.378895
11687,I-BRAND,word.lower():elite,0.378895
11688,I-BRAND,word[:3]:eli,0.378895
11689,I-BRAND,word[:3]:mom,0.37877
11690,I-BRAND,word.lower():b&v,0.377549
11691,I-BRAND,word[-3:]:B&V,0.377549
11692,I-BRAND,word[:3]:B&V,0.377549
11693,I-BRAND,-1:word.lower():panacea,0.377549
11694,I-BRAND,-1:word.lower():bay,0.377202
11695,I-BRAND,-1:word.lower():sehat,0.374363
11696,I-BRAND,word.lower():desta,0.372122
11697,I-BRAND,-1:word.lower():mas,0.372122
11698,I-BRAND,+1:word.lower():lombok,0.372122
11699,I-BRAND,word.lower():perkas,0.371914
11700,I-BRAND,-1:word.lower():gagah,0.371914
11701,I-BRAND,-1:word.lower():coral,0.370202
11702,I-BRAND,+1:word.lower():maron,0.369896
11703,I-BRAND,-1:word.lower():dess,0.369896
11704,I-BRAND,word[-3:]:abi,0.369896
11705,I-BRAND,word.lower():shabi,0.369896
11706,I-BRAND,-1:word.lower():da,0.36932
11707,I-BRAND,word.lower():vinci,0.36932
11708,I-BRAND,-1:word.lower():wild,0.368013
11709,I-BRAND,word.lower():cloud,0.367741
11710,I-BRAND,word[-3:]:oud,0.367741
11711,I-BRAND,-1:word.lower():mitsubishi,0.367501
11712,I-BRAND,word[:3]:Ecl,0.367501
11713,I-BRAND,word[-3:]:pse,0.367501
11714,I-BRAND,+1:word.lower():far,0.367472
11715,I-BRAND,+1:word.lower():syrup,0.366867
11716,I-BRAND,word[:3]:Alu,0.366386
11717,I-BRAND,word[-3:]:sta,0.364913
11718,I-BRAND,word.lower():tomy,0.363803
11719,I-BRAND,-1:word.lower():takara,0.363803
11720,I-BRAND,word[:3]:tom,0.363803
11721,I-BRAND,word[-3:]:omy,0.363803
11722,I-BRAND,+1:word.lower():6in1,0.363518
11723,I-BRAND,word.lower():bandung,0.363518
11724,I-BRAND,word[:3]:mut,0.362131
11725,I-BRAND,+1:word.lower():bandung,0.362131
11726,I-BRAND,-1:word.lower():mega,0.361835
11727,I-BRAND,-1:word.lower():american,0.360962
11728,I-BRAND,word[:3]:des,0.360713
11729,I-BRAND,word[-3:]:ert,0.360651
11730,I-BRAND,+1:word.lower():lamb,0.360636
11731,I-BRAND,word.lower():pell,0.359979
11732,I-BRAND,-1:word.lower():ninja,0.359684
11733,I-BRAND,word[:3]:Div,0.359248
11734,I-BRAND,-1:word.lower():beryl,0.359248
11735,I-BRAND,word.lower():diva,0.359248
11736,I-BRAND,-1:word.lower():welly,0.358371
11737,I-BRAND,word[:3]:nex,0.358371
11738,I-BRAND,+1:word.lower():secret,0.358259
11739,I-BRAND,word[-3:]:use,0.35789
11740,I-BRAND,word[-3:]:INK,0.357832
11741,I-BRAND,word[:3]:PIN,0.357832
11742,I-BRAND,-1:word.lower():fair,0.357832
11743,I-BRAND,word[:3]:ban,0.357553
11744,I-BRAND,word[:3]:Sav,0.357453
11745,I-BRAND,word.lower():save,0.357453
11746,I-BRAND,+1:word.lower():60ml,0.35738
11747,I-BRAND,word[-3:]:ion,0.35735
11748,I-BRAND,word[:3]:WAL,0.357101
11749,I-BRAND,+1:word.lower():part,0.356949
11750,I-BRAND,word[-3:]:RMY,0.356921
11751,I-BRAND,+1:word.lower():t,0.356061
11752,I-BRAND,word[-3:]:z,0.355884
11753,I-BRAND,word[:3]:z,0.355884
11754,I-BRAND,-1:word.lower():jupiter,0.355884
11755,I-BRAND,word.lower():eclipse,0.355371
11756,I-BRAND,word.lower():maryam,0.355103
11757,I-BRAND,-1:word.lower():hj,0.355103
11758,I-BRAND,word.lower():racing,0.354872
11759,I-BRAND,word.lower():drill,0.354018
11760,I-BRAND,word[:3]:VAP,0.35358
11761,I-BRAND,-1:word.lower():wick,0.35358
11762,I-BRAND,word[-3:]:APE,0.35358
11763,I-BRAND,word.lower():360,0.352994
11764,I-BRAND,word[:3]:Rac,0.352703
11765,I-BRAND,word[:3]:WHI,0.352345
11766,I-BRAND,word.lower():wick,0.352183
11767,I-BRAND,word[:3]:WIC,0.352183
11768,I-BRAND,postag:NNP,0.351968
11769,I-BRAND,word[-3:]:ICK,0.351577
11770,I-BRAND,-1:word.lower():fuschia,0.351031
11771,I-BRAND,word[-3:]:uin,0.351031
11772,I-BRAND,word.lower():sequin,0.351031
11773,I-BRAND,word[:3]:Seq,0.351031
11774,I-BRAND,word[:3]:Sho,0.350524
11775,I-BRAND,word.lower():kupu-kupu,0.350523
11776,I-BRAND,word[-3:]:upu,0.350523
11777,I-BRAND,-1:word.lower():akrilik,0.350151
11778,I-BRAND,word[:3]:Jog,0.35013
11779,I-BRAND,-1:word.lower():sk,0.349892
11780,I-BRAND,word[:3]:ARM,0.349483
11781,I-BRAND,-1:word.lower():safety,0.349185
11782,I-BRAND,word.lower():talita,0.348795
11783,I-BRAND,-1:word.lower():gardeno,0.348795
11784,I-BRAND,-1:word.lower():snail,0.348634
11785,I-BRAND,+1:word.lower():kartu,0.348551
11786,I-BRAND,word.lower():z,0.348441
11787,I-BRAND,word.lower():alliace,0.348421
11788,I-BRAND,word[-3:]:ill,0.348257
11789,I-BRAND,-1:word.lower():moka,0.34816
11790,I-BRAND,word.lower():arabika,0.34816
11791,I-BRAND,-1:word.lower():mutiara,0.347938
11792,I-BRAND,word[:3]:Mab,0.347834
11793,I-BRAND,word.lower():mabruroh,0.347834
11794,I-BRAND,-1:word.lower():al,0.347834
11795,I-BRAND,word[-3:]:roh,0.347834
11796,I-BRAND,word[-3:]:NON,0.347475
11797,I-BRAND,word[-3:]:ave,0.346846
11798,I-BRAND,+1:word.lower():mitsubishi,0.346557
11799,I-BRAND,-1:word.lower():dub,0.346557
11800,I-BRAND,word[-3:]:360,0.346472
11801,I-BRAND,word[-3:]:nex,0.346359
11802,I-BRAND,-1:word.lower():buddy,0.34631
11803,I-BRAND,-1:word.lower():rivbos,0.346058
11804,I-BRAND,word[-3:]:REX,0.346058
11805,I-BRAND,word.lower():trex,0.346058
11806,I-BRAND,+1:word.lower():mentega,0.34604
11807,I-BRAND,word[-3:]:yam,0.345561
11808,I-BRAND,-1:word.lower():tempered,0.345316
11809,I-BRAND,+1:word.lower():bubuk,0.345152
11810,I-BRAND,-1:word.lower():lion,0.345103
11811,I-BRAND,word[-3:]:TAR,0.345103
11812,I-BRAND,-1:word.lower():bilqis,0.344717
11813,I-BRAND,+1:word.lower():1967,0.344717
11814,I-BRAND,word.lower():eyelashes,0.344717
11815,I-BRAND,+1:word.lower():by,0.344351
11816,I-BRAND,word.lower():vitti,0.343899
11817,I-BRAND,word[-3:]:tti,0.343899
11818,I-BRAND,word[:3]:vit,0.343899
11819,I-BRAND,-1:word.lower():clara,0.343899
11820,I-BRAND,+1:word.lower():daimond,0.343852
11821,I-BRAND,word[-3:]:nci,0.34373
11822,I-BRAND,+1:word.lower():ga-100-1a1,0.343224
11823,I-BRAND,-1:word.lower():g-shock,0.343224
11824,I-BRAND,+1:word.lower():cordy-g,0.343223
11825,I-BRAND,-1:word.lower():apollo,0.343223
11826,I-BRAND,-1:word.lower():gaixin,0.343183
11827,I-BRAND,+1:word.lower():ukuran,0.342923
11828,I-BRAND,+1:word.lower():lx,0.34248
11829,I-BRAND,word.lower():cat,0.341859
11830,I-BRAND,-1:word.lower():eco,0.34131
11831,I-BRAND,word.lower():squeeze,0.34131
11832,I-BRAND,word[:3]:Squ,0.34131
11833,I-BRAND,word[-3:]:eze,0.34131
11834,I-BRAND,word.lower():airlines,0.340721
11835,I-BRAND,word[-3:]:NES,0.340721
11836,I-BRAND,word.lower():balmut,0.340597
11837,I-BRAND,+1:word.lower():mickey_cowboy,0.340597
11838,I-BRAND,word[-3:]:mut,0.339617
11839,I-BRAND,word[:3]:360,0.339489
11840,I-BRAND,word.lower():city,0.339305
11841,I-BRAND,word[:3]:Cit,0.339305
11842,I-BRAND,word[:3]:Kup,0.338751
11843,I-BRAND,word.lower():ti,0.338309
11844,I-BRAND,word[-3:]:Ti,0.338309
11845,I-BRAND,word[:3]:Ti,0.338309
11846,I-BRAND,+1:word.lower():elite,0.338309
11847,I-BRAND,-1:word.lower():boat,0.337095
11848,I-BRAND,word.lower():brand,0.337095
11849,I-BRAND,+1:word.lower():pickled,0.337095
11850,I-BRAND,-1:word.lower():hugo,0.336817
11851,I-BRAND,word.lower():boss,0.336817
11852,I-BRAND,-1:word.lower():yadas,0.335523
11853,I-BRAND,word[:3]:MOP,0.335054
11854,I-BRAND,word[-3:]:MOP,0.335054
11855,I-BRAND,word.lower():mop,0.335054
11856,I-BRAND,+1:word.lower():berkualitas,0.335048
11857,I-BRAND,word[:3]:Ara,0.334948
11858,I-BRAND,-1:word.lower():lady,0.332282
11859,I-BRAND,-1:word.lower():japan,0.331076
11860,I-BRAND,word.lower():berg,0.33101
11861,I-BRAND,-1:word.lower():dusen,0.33101
11862,I-BRAND,word[-3:]:oss,0.331004
11863,I-BRAND,word[-3:]:ITE,0.330925
11864,I-BRAND,-1:word.lower():universal,0.330925
11865,I-BRAND,word.lower():life,0.330812
11866,I-BRAND,word[:3]:Bos,0.330473
11867,I-BRAND,+1:word.lower():mineral,0.330171
11868,I-BRAND,word[-3:]:erg,0.330152
11869,I-BRAND,-1:word.lower():pure,0.328838
11870,I-BRAND,word.lower():takara,0.328782
11871,I-BRAND,-1:word.lower():tomica,0.328782
11872,I-BRAND,+1:word.lower():tomy,0.328782
11873,I-BRAND,+1:word.lower():jogja,0.328176
11874,I-BRAND,word[:3]:Tji,0.328176
11875,I-BRAND,word.lower():tjitro,0.328176
11876,I-BRAND,+1:word.lower():100%,0.327709
11877,I-BRAND,+1:word.lower():excellent,0.327565
11878,I-BRAND,+1:word.lower():key/,0.325857
11879,I-BRAND,word.lower():journeyman,0.325718
11880,I-BRAND,word[:3]:Jou,0.325718
11881,I-BRAND,-1:word.lower():victor,0.325718
11882,I-BRAND,+1:word.lower():welding,0.325718
11883,I-BRAND,word.lower():glass,0.325645
11884,I-BRAND,-1:word.lower():muscle,0.325412
11885,I-BRAND,word.lower():cando,0.325323
11886,I-BRAND,+1:word.lower():6-in-1,0.325323
11887,I-BRAND,word[-3:]:nDo,0.325323
11888,I-BRAND,+1:word.lower():minyak,0.325254
11889,I-BRAND,word.lower():ii,0.325156
11890,I-BRAND,word[:3]:II,0.325156
11891,I-BRAND,word[-3:]:II,0.325156
11892,I-BRAND,+1:word.lower():professional,0.325028
11893,I-BRAND,word[-3:]:Pax,0.324426
11894,I-BRAND,word.lower():pax,0.324426
11895,I-BRAND,word[:3]:Pax,0.324426
11896,I-BRAND,word[:3]:UNI,0.324114
11897,I-BRAND,word[:3]:Tak,0.324047
11898,I-BRAND,word.lower():united,0.321269
11899,I-BRAND,word[-3:]:TED,0.320777
11900,I-BRAND,-1:word.lower():silicon,0.319996
11901,I-BRAND,word[:3]:Gla,0.319902
11902,I-BRAND,-1:word.lower():carter,0.319842
11903,I-BRAND,+1:word.lower():lembut,0.319247
11904,I-BRAND,word.lower():wallet,0.318757
11905,I-BRAND,-1:word.lower():fisher,0.318437
11906,I-BRAND,+1:word.lower():poppity,0.318437
11907,I-BRAND,+1:word.lower():save,0.31829
11908,I-BRAND,-1:word.lower():reseal,0.31829
11909,I-BRAND,word.lower():savvy,0.318053
11910,I-BRAND,word[:3]:SAV,0.318053
11911,I-BRAND,word[-3:]:VVY,0.318053
11912,I-BRAND,-1:word.lower():pieter,0.317555
11913,I-BRAND,word.lower():jackson,0.317555
11914,I-BRAND,+1:word.lower():bolde,0.317225
11915,I-BRAND,word.lower():rama,0.316968
11916,I-BRAND,-1:word.lower():cha,0.316968
11917,I-BRAND,word[:3]:AIR,0.316526
11918,I-BRAND,word[:3]:kin,0.316476
11919,I-BRAND,word.lower():bacon,0.316289
11920,I-BRAND,+1:word.lower():v2,0.316289
11921,I-BRAND,word.lower():clean,0.316277
11922,I-BRAND,-1:word.lower():nano,0.315703
11923,I-BRAND,+1:word.lower():whoo,0.31491
11924,I-BRAND,-1:word.lower():history,0.31491
11925,I-BRAND,-1:word.lower():my,0.314579
11926,I-BRAND,-1:word.lower():transform,0.314549
11927,I-BRAND,word[:3]:rob,0.314549
11928,I-BRAND,word[-3:]:sio,0.314449
11929,I-BRAND,word[-3:]:CON,0.313711
11930,I-BRAND,word[:3]:STA,0.313584
11931,I-BRAND,-1:word.lower():ronnie,0.313525
11932,I-BRAND,word.lower():coleman,0.313525
11933,I-BRAND,word[:3]:Gia,0.313472
11934,I-BRAND,word.lower():giant,0.313472
11935,I-BRAND,+1:word.lower():army,0.313409
11936,I-BRAND,word[:3]:Pub,0.313209
11937,I-BRAND,word.lower():publishing,0.313209
11938,I-BRAND,word[:3]:Mi,0.313109
11939,I-BRAND,word[-3:]:Mi,0.313109
11940,I-BRAND,word.lower():vinylux,0.312568
11941,I-BRAND,word[-3:]:lux,0.312568
11942,I-BRAND,-1:word.lower():cnd,0.312568
11943,I-BRAND,+1:word.lower():sage,0.312568
11944,I-BRAND,word[:3]:Kru,0.311961
11945,I-BRAND,word.lower():krunch,0.311961
11946,I-BRAND,word[-3:]:MCI,0.311854
11947,I-BRAND,word[:3]:MCI,0.311854
11948,I-BRAND,word.lower():gomaya,0.311019
11949,I-BRAND,word[:3]:GOM,0.311019
11950,I-BRAND,+1:word.lower():jangkar,0.311019
11951,I-BRAND,-1:word.lower():lekani,0.311019
11952,I-BRAND,-1:word.lower():by,0.310729
11953,I-BRAND,word.lower():mutiara,0.310082
11954,I-BRAND,+1:word.lower():microfiber,0.309912
11955,I-BRAND,word.lower():12,0.309707
11956,I-BRAND,word[:3]:12,0.309707
11957,I-BRAND,word[-3:]:12,0.309707
11958,I-BRAND,+1:word.lower():600,0.30943
11959,I-BRAND,+1:word.lower():plastic,0.309291
11960,I-BRAND,word.lower():canon,0.308809
11961,I-BRAND,word[:3]:ram,0.308651
11962,I-BRAND,+1:word.lower():9,0.308576
11963,I-BRAND,-1:word.lower():candy,0.308192
11964,I-BRAND,word.lower():nex,0.308128
11965,I-BRAND,-1:word.lower():two,0.307246
11966,I-BRAND,word.lower():price,0.307225
11967,I-BRAND,-1:word.lower():michellisto,0.307146
11968,I-BRAND,word.lower():quicksand,0.307146
11969,I-BRAND,word.lower():vape,0.307087
11970,I-BRAND,word.lower():beckham,0.306796
11971,I-BRAND,word[-3:]:ham,0.306796
11972,I-BRAND,word[:3]:Bec,0.306796
11973,I-BRAND,word[:3]:Clo,0.306737
11974,I-BRAND,word[:3]:PLU,0.306698
11975,I-BRAND,word.lower():boat,0.306321
11976,I-BRAND,+1:word.lower():brand,0.306321
11977,I-BRAND,word[-3:]:EAN,0.306018
11978,I-BRAND,word[:3]:CAN,0.305962
11979,I-BRAND,-1:word.lower():koko,0.305397
11980,I-BRAND,word[-3:]:lus,0.305018
11981,I-BRAND,+1:word.lower():|,0.304933
11982,I-BRAND,word[-3:]:ife,0.304788
11983,I-BRAND,word.lower():aspire,0.304639
11984,I-BRAND,word[:3]:Asp,0.304639
11985,I-BRAND,-1:word.lower():all,0.304195
11986,I-BRAND,+1:word.lower():short,0.304043
11987,I-BRAND,word.lower():casio,0.303821
11988,I-BRAND,word[:3]:CLE,0.303408
11989,I-BRAND,word[:3]:BAC,0.303356
11990,I-BRAND,+1:word.lower():ac,0.30281
11991,I-BRAND,word[:3]:Boa,0.302799
11992,I-BRAND,+1:word.lower():ti,0.302387
11993,I-BRAND,+1:word.lower():22,0.302145
11994,I-BRAND,-1:word.lower():osprey,0.302145
11995,I-BRAND,word.lower():talon,0.302145
11996,I-BRAND,-1:word.lower():wipol,0.302097
11997,I-BRAND,-1:word.lower():magic,0.302095
11998,I-BRAND,word.lower():mi,0.301892
11999,I-BRAND,-1:word.lower():david,0.301845
12000,I-BRAND,word[-3:]:LUS,0.300982
12001,I-BRAND,-1:word.lower():kitchen,0.300965
12002,I-BRAND,word[:3]:DEL,0.300844
12003,I-BRAND,-1:word.lower():urban,0.300844
12004,I-BRAND,word[-3:]:UXE,0.300844
12005,I-BRAND,+1:word.lower():nana,0.300841
12006,I-BRAND,word.lower():claire,0.300841
12007,I-BRAND,+1:word.lower():buku,0.300769
12008,I-BRAND,word[:3]:Gun,0.300428
12009,I-BRAND,word[-3:]:oat,0.300146
12010,I-BRAND,word[-3:]:RIA,0.299154
12011,I-BRAND,word[-3:]:ama,0.299032
12012,I-BRAND,-1:word.lower():body,0.29792
12013,I-BRAND,word[-3:]:dog,0.297741
12014,I-BRAND,word[:3]:dog,0.297741
12015,I-BRAND,+1:word.lower():supreme,0.297558
12016,I-BRAND,-1:word.lower():mic,0.297553
12017,I-BRAND,-1:word.lower():little,0.297466
12018,I-BRAND,word.lower():robot,0.296686
12019,I-BRAND,word[-3:]:bot,0.296686
12020,I-BRAND,+1:word.lower():tail,0.296177
12021,I-BRAND,+1:word.lower():ryzen,0.295785
12022,I-BRAND,+1:word.lower():extradry,0.295773
12023,I-BRAND,-1:word.lower():mercury,0.295604
12024,I-BRAND,word.lower():goospery,0.295604
12025,I-BRAND,word[-3:]:6,0.295245
12026,I-BRAND,word.lower():6,0.295245
12027,I-BRAND,word[:3]:6,0.295245
12028,I-BRAND,word.lower():champ,0.294999
12029,I-BRAND,-1:word.lower():roto,0.294999
12030,I-BRAND,-1:word.lower():one,0.294431
12031,I-BRAND,word[:3]:All,0.294319
12032,I-BRAND,word[:3]:TRE,0.294295
12033,I-BRAND,word.lower():woles,0.294227
12034,I-BRAND,-1:word.lower():kripeace,0.294227
12035,I-BRAND,word.lower():pria,0.293808
12036,I-BRAND,word[-3:]:AYA,0.29339
12037,I-BRAND,+1:word.lower():bsh,0.293134
12038,I-BRAND,word.lower():pet,0.292771
12039,I-BRAND,word[-3:]:Pet,0.292771
12040,I-BRAND,word[:3]:Dri,0.292458
12041,I-BRAND,word.lower():spray,0.292009
12042,I-BRAND,+1:word.lower():185gr,0.292002
12043,I-BRAND,word.lower():busui,0.292002
12044,I-BRAND,word[:3]:Bra,0.291838
12045,I-BRAND,+1:word.lower():nc200,0.291509
12046,I-BRAND,word.lower():link,0.291509
12047,I-BRAND,-1:word.lower():tp,0.291509
12048,I-BRAND,+1:word.lower():fancy,0.291435
12049,I-BRAND,word.lower():take,0.290207
12050,I-BRAND,word[:3]:TAK,0.290207
12051,I-BRAND,word[-3:]:how,0.290158
12052,I-BRAND,word.lower():show,0.290158
12053,I-BRAND,+1:word.lower():tutu,0.290158
12054,I-BRAND,word[-3:]:AKE,0.289676
12055,I-BRAND,-1:word.lower():digital,0.289537
12056,I-BRAND,word.lower():seven,0.289519
12057,I-BRAND,word[:3]:Sev,0.289519
12058,I-BRAND,-1:word.lower():victoria,0.289333
12059,I-BRAND,word.lower():ronnie,0.288402
12060,I-BRAND,+1:word.lower():coleman,0.288402
12061,I-BRAND,word.lower():mci,0.288326
12062,I-BRAND,word[-3:]:ant,0.288271
12063,I-BRAND,word[-3:]:nie,0.287763
12064,I-BRAND,word[:3]:Lov,0.287573
12065,I-BRAND,+1:word.lower():obat,0.287515
12066,I-BRAND,word[:3]:LOV,0.287178
12067,I-BRAND,word[-3:]:OVE,0.287178
12068,I-BRAND,word.lower():noni,0.287158
12069,I-BRAND,-1:word.lower():tahitian,0.287158
12070,I-BRAND,word.lower():donkey,0.286939
12071,I-BRAND,-1:word.lower():james,0.286939
12072,I-BRAND,+1:word.lower():102,0.286939
12073,I-BRAND,-1:word.lower():cream,0.286759
12074,I-BRAND,+1:word.lower():bottle,0.28665
12075,I-BRAND,word[-3:]:'n,0.286527
12076,I-BRAND,word.lower():'n,0.286527
12077,I-BRAND,word[:3]:'n,0.286527
12078,I-BRAND,word.lower():shoulders,0.286455
12079,I-BRAND,+1:word.lower():juice,0.286297
12080,I-BRAND,+1:word.lower():slicer,0.285694
12081,I-BRAND,-1:word.lower():jelova,0.285588
12082,I-BRAND,word.lower():angela,0.285588
12083,I-BRAND,word[:3]:Per,0.285567
12084,I-BRAND,word.lower():hearts,0.285427
12085,I-BRAND,+1:word.lower():wallet,0.285306
12086,I-BRAND,word[:3]:CHA,0.284976
12087,I-BRAND,word[:3]:lea,0.284676
12088,I-BRAND,word.lower():leaf,0.284676
12089,I-BRAND,-1:word.lower():lottus,0.284676
12090,I-BRAND,word[:3]:ANG,0.283977
12091,I-BRAND,word.lower():pink,0.283945
12092,I-BRAND,word[-3:]:ove,0.28388
12093,I-BRAND,word.lower():king,0.283386
12094,I-BRAND,word.lower():panacea,0.283304
12095,I-BRAND,word[-3:]:CEA,0.283304
12096,I-BRAND,-1:word.lower():gluta,0.283304
12097,I-BRAND,+1:word.lower():b&v,0.283304
12098,I-BRAND,word[-3:]:son,0.282911
12099,I-BRAND,word.lower():deluxe,0.282427
12100,I-BRAND,+1:word.lower():matcha,0.281538
12101,I-BRAND,word.lower():moter,0.281538
12102,I-BRAND,-1:word.lower():miss,0.281538
12103,I-BRAND,word[:3]:sli,0.281273
12104,I-BRAND,+1:word.lower():995,0.281164
12105,I-BRAND,-1:word.lower():prime,0.281164
12106,I-BRAND,word[:3]:DYN,0.281164
12107,I-BRAND,word.lower():dynamic,0.281164
12108,I-BRAND,word[-3:]:MIC,0.280446
12109,I-BRAND,word[:3]:Ron,0.280229
12110,I-BRAND,word.lower():band,0.279848
12111,I-BRAND,word[-3:]:ika,0.279712
12112,I-BRAND,+1:word.lower():3,0.279558
12113,I-BRAND,+1:word.lower():kemasan,0.279506
12114,I-BRAND,-1:word.lower():tropicana,0.278915
12115,I-BRAND,+1:word.lower():bebas,0.278582
12116,I-BRAND,word.lower():seno,0.278582
12117,I-BRAND,word[-3:]:tro,0.278573
12118,I-BRAND,word.lower():rubi,0.277972
12119,I-BRAND,word[-3:]:ubi,0.277972
12120,I-BRAND,-1:word.lower():mayonette,0.277972
12121,I-BRAND,+1:word.lower():beras,0.277588
12122,I-BRAND,word[-3:]:ELA,0.277
12123,I-BRAND,word[:3]:Goo,0.276825
12124,I-BRAND,word[-3:]:key,0.276776
12125,I-BRAND,word.lower():whoo,0.276726
12126,I-BRAND,word[-3:]:hoo,0.276726
12127,I-BRAND,word[:3]:Who,0.276726
12128,I-BRAND,word[-3:]:ass,0.276503
12129,I-BRAND,word.lower():petitie,0.2764
12130,I-BRAND,+1:word.lower():2insert,0.2764
12131,I-BRAND,-1:word.lower():de,0.2764
12132,I-BRAND,word[:3]:Qui,0.276229
12133,I-BRAND,word[-3:]:nch,0.275988
12134,I-BRAND,+1:word.lower():setelan,0.275936
12135,I-BRAND,-1:word.lower():natural,0.275718
12136,I-BRAND,-1:word.lower():frontline,0.275599
12137,I-BRAND,word.lower():cheddar,0.275292
12138,I-BRAND,-1:word.lower():kraft,0.275292
12139,I-BRAND,+1:word.lower():175gr,0.275292
12140,I-BRAND,-1:word.lower():'n,0.274986
12141,I-BRAND,word[-3:]:kas,0.274831
12142,I-BRAND,word[:3]:PRI,0.274222
12143,I-BRAND,word[-3:]:ven,0.27406
12144,I-BRAND,word[-3:]:eaf,0.274008
12145,I-BRAND,word.lower():nano,0.273362
12146,I-BRAND,word[:3]:Gol,0.272978
12147,I-BRAND,word[:3]:Up,0.272943
12148,I-BRAND,word[-3:]:Up,0.272943
12149,I-BRAND,word.lower():avent,0.272793
12150,I-BRAND,word[:3]:Ave,0.272793
12151,I-BRAND,-1:word.lower():dr.,0.27279
12152,I-BRAND,word[-3:]:wns,0.27279
12153,I-BRAND,word.lower():browns,0.27279
12154,I-BRAND,-1:word.lower():sugar,0.272701
12155,I-BRAND,+1:word.lower():btr0006,0.272701
12156,I-BRAND,word[-3:]:of,0.272502
12157,I-BRAND,word[:3]:of,0.272502
12158,I-BRAND,word.lower():of,0.272502
12159,I-BRAND,word.lower():up,0.272366
12160,I-BRAND,+1:word.lower():pelangsing,0.272263
12161,I-BRAND,word.lower():pudding,0.272154
12162,I-BRAND,word[:3]:Pud,0.272154
12163,I-BRAND,word.lower():stars,0.272116
12164,I-BRAND,+1:word.lower():toys,0.271703
12165,I-BRAND,word[:3]:BUL,0.271107
12166,I-BRAND,word.lower():dog,0.270996
12167,I-BRAND,-1:word.lower():rc,0.270674
12168,I-BRAND,word[:3]:Pel,0.270515
12169,I-BRAND,-1:word.lower():ace,0.270379
